date,action,ticker,name,reason
2023-09-29,added,HAYW,Hayward Holdings,HAYW replaced CIVI which replaced Syneos Health in the S&P 400. [ 108 ]
2023-09-29,added,MATV,,"derived from wiki revision diff (rev 1177744056 @ 2023-09-29, prev 2023-08-31)"
2023-09-29,added,PINC,,"derived from wiki revision diff (rev 1177744056 @ 2023-09-29, prev 2023-08-31)"
2023-10-03,removed,AVD,American Vanguard Corporation,"KLG was spun off from S&P 500 constituent Kellogg's , renamed WK Kellogg, and replaced AVD which was no longer representative of the small-cap market space. [ 107 ]"
2023-10-03,removed,EBIX,Ebix,DXC was moved from the S&P 500 as it was more representative of the small cap market space. EBIX was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 107 ]
2023-10-03,removed,HA,Hawaiian Holdings,KSS was moved from the S&P 400 as it was more representative of the small cap market space. HA was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 107 ]
2023-10-03,added,DXC,DXC Technology,DXC was moved from the S&P 500 as it was more representative of the small cap market space. EBIX was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 107 ]
2023-10-03,added,KLG,WK Kellogg Co,"KLG was spun off from S&P 500 constituent Kellogg's , renamed WK Kellogg, and replaced AVD which was no longer representative of the small-cap market space. [ 107 ]"
2023-10-03,added,KSS,Kohl's,KSS was moved from the S&P 400 as it was more representative of the small cap market space. HA was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 107 ]
2023-10-18,removed,ITOS,iTeos Therapeutics,"NATL was spun off from S&P 400 constituent NCR Corporation , renamed NCR Atleos, and replaced iTeos which was no longer representative of the small-cap market space. [ 106 ]"
2023-10-18,removed,ONTO,Onto Innovation,OGN was moved from the S&P 500 as it was more representative of the small cap market space. ONTO was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 105 ]
2023-10-18,added,NATL,NCR Atleos,"NATL was spun off from S&P 400 constituent NCR Corporation , renamed NCR Atleos, and replaced iTeos which was no longer representative of the small-cap market space. [ 106 ]"
2023-10-18,added,OGN,Organon & Co.,OGN was moved from the S&P 500 as it was more representative of the small cap market space. ONTO was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 105 ]
2023-10-20,removed,CIR,CIRCOR International,CIR was acquired by KKR & Co. Inc. VICR was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 104 ]
2023-10-20,added,VICR,Vicor Corporation,CIR was acquired by KKR & Co. Inc. VICR was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 104 ]
2023-11-07,removed,TWNK,Hostess Brands,TWNK was acquired by The J.M. Smucker Company . ENV was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 103 ]
2023-11-07,added,ENV,Envestnet,TWNK was acquired by The J.M. Smucker Company . ENV was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 103 ]
2023-11-10,removed,AVID,Avid Technology,AMR replaced AVID after it was acquired by Symphony Technology Group . [ 102 ]
2023-11-10,added,AMR,Alpha Metallurgical Resources,AMR replaced AVID after it was acquired by Symphony Technology Group . [ 102 ]
2023-11-13,removed,NXGN,NextGen Healthcare,NXGN was acquired by Thoma Bravo . ACIW was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 101 ]
2023-11-13,added,ACIW,ACI Worldwide,NXGN was acquired by Thoma Bravo . ACIW was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 101 ]
2023-11-30,removed,AVTA,Avantax,"AVTA was acquired by Aretec Group, Inc. WOR was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 100 ]"
2023-11-30,removed,HSC,,"derived from wiki revision diff (rev 1187652645 @ 2023-11-30, prev 2023-10-23)"
2023-11-30,removed,PACW,PacWest Bancorp,PACW was acquired by Banc of California . ICUI was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 100 ]
2023-11-30,removed,RCII,,"derived from wiki revision diff (rev 1187652645 @ 2023-11-30, prev 2023-10-23)"
2023-11-30,removed,VRTV,Veritiv,"CWEN replaced VRTV after it was acquired by Clayton, Dubilier & Rice . [ 100 ]"
2023-11-30,removed,WRE,,"derived from wiki revision diff (rev 1187652645 @ 2023-11-30, prev 2023-10-23)"
2023-11-30,added,CWEN,,"derived from wiki revision diff (rev 1187652645 @ 2023-11-30, prev 2023-10-23)"
2023-11-30,added,CWEN.A,,"derived from wiki revision diff (rev 1187652645 @ 2023-11-30, prev 2023-10-23)"
2023-11-30,added,ELME,,"derived from wiki revision diff (rev 1187652645 @ 2023-11-30, prev 2023-10-23)"
2023-11-30,added,ICUI,ICU Medical,PACW was acquired by Banc of California . ICUI was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 100 ]
2023-11-30,added,NVRI,,"derived from wiki revision diff (rev 1187652645 @ 2023-11-30, prev 2023-10-23)"
2023-11-30,added,UPBD,,"derived from wiki revision diff (rev 1187652645 @ 2023-11-30, prev 2023-10-23)"
2023-11-30,added,WOR,Worthington Industries,"AVTA was acquired by Aretec Group, Inc. WOR was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 100 ]"
2023-12-04,removed,SNBR,Sleep Number,"WS was spun off from Worthington Industries , and replaced SNBR which was no longer representative of the small-cap market space. Post spin-off Worthington Industries was renamed Worthington Enterprises. [ 99 ]"
2023-12-04,added,WS,Worthington Steel,"WS was spun off from Worthington Industries , and replaced SNBR which was no longer representative of the small-cap market space. Post spin-off Worthington Industries was renamed Worthington Enterprises. [ 99 ]"
2023-12-18,removed,CDMO,Avid Bioservices,NHC replaced CDMO as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,removed,CLFD,Clearfield,MODG was moved from the S&P 400 as it was more representative of the small cap market space. CLFD was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,removed,CYH,"Community Health Systems, Inc.",ALKS replaced CYH as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,removed,FIX,Comfort Systems USA,SEDG was moved from the S&P 500 as it was more representative of the small cap market space. FIX was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,removed,IVR,Invesco Mortgage Capital,AWI replaced IVR as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,removed,JRVR,James River Group Holdings,PJT replaced JRVR as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,removed,OFIX,Orthofix Medical,SEE was moved from the S&P 500 as it was more representative of the small cap market space. OFIX was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 98 ]
2023-12-18,removed,OSPN,OneSpan,VSTS was moved from the S&P 400 as it was more representative of the small cap market space. OSPN was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,removed,RMBS,Rambus,ALSK was moved from the S&P 500 as it was more representative of the small cap market space. RMBS was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 98 ]
2023-12-18,added,ALKS,Alkermes,ALKS replaced CYH as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,added,ALSK,Alaska Air Group,ALSK was moved from the S&P 500 as it was more representative of the small cap market space. RMBS was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 98 ]
2023-12-18,added,AWI,Armstrong World Industries,AWI replaced IVR as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,added,MODG,Topgolf Callaway Brands,MODG was moved from the S&P 400 as it was more representative of the small cap market space. CLFD was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,added,NHC,National Healthcare,NHC replaced CDMO as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,added,PJT,PJT Partners,PJT replaced JRVR as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,added,SEDG,SolarEdge,SEDG was moved from the S&P 500 as it was more representative of the small cap market space. FIX was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-18,added,SEE,Sealed Air,SEE was moved from the S&P 500 as it was more representative of the small cap market space. OFIX was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 98 ]
2023-12-18,added,VSTS,Vestis,VSTS was moved from the S&P 400 as it was more representative of the small cap market space. OSPN was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 98 ]
2023-12-19,added,ALK,,"derived from wiki revision diff (rev 1190743635 @ 2023-12-19, prev 2023-11-30)"
2024-01-02,removed,DISH,Dish Network,SATS replaced DISH after it acquired the company. [ 96 ]
2024-01-02,removed,LTHM,Livent Corp.,"LTHM was merged with Allkem . The combined company, renamed Arcadium Lithium, will have a projected total market capitalization that is more representative of the mid-cap market space. VYX was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 97 ]"
2024-01-02,removed,RPT,RPT Realty,RUSHA replaced RPT after it was acquired by Kimco Realty . [ 97 ]
2024-01-02,added,RUSHA,Rush Enterprises,RUSHA replaced RPT after it was acquired by Kimco Realty . [ 97 ]
2024-01-02,added,SATS,EchoStar,SATS replaced DISH after it acquired the company. [ 96 ]
2024-01-02,added,VYX,NCR Voyix,"LTHM was merged with Allkem . The combined company, renamed Arcadium Lithium, will have a projected total market capitalization that is more representative of the mid-cap market space. VYX was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 97 ]"
2024-01-05,removed,CHS,Chico's FAS,CHS was acquired by Sycamore Partners . PDCO was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 95 ]
2024-01-05,added,PDCO,Patterson Companies,CHS was acquired by Sycamore Partners . PDCO was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 95 ]
2024-01-23,removed,ELF,"e.l.f. Beauty, Inc.","BTU replaced ELF, which replaced Spirit Realty Capital in the S&P 400 after it was acquired by Realty Income . [ 94 ]"
2024-01-23,added,BTU,Peabody Energy,"BTU replaced ELF, which replaced Spirit Realty Capital in the S&P 400 after it was acquired by Realty Income . [ 94 ]"
2024-03-04,removed,MDRX,Veradigm,CXM replaced MDRX after it was suspended from the Nasdaq Stock Market due to non-compliance with listing rules and is no longer eligible for continued inclusion in the S&P 600 . [ 93 ]
2024-03-04,added,CXM,Sprinklr,CXM replaced MDRX after it was suspended from the Nasdaq Stock Market due to non-compliance with listing rules and is no longer eligible for continued inclusion in the S&P 600 . [ 93 ]
2024-03-18,removed,AIT,Applied Industrial Technologies,MPW was moved from the S&P 400 as it was more representative of the small cap market space. AIT was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 92 ]
2024-03-18,removed,APPS,Digital Turbine,BL replaced APPS as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,removed,CCSI,Consensus Cloud Solutions,ARCH replaced CCSI as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,removed,CRMT,Americas Carmart,MGY replaced CRMT as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,removed,CYTK,Cytokinetics,CALX was moved from the S&P 400 as it was more representative of the small cap market space. CYTK was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 92 ]
2024-03-18,removed,FORR,Forrester Research,BOX replaced FORR as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,removed,IRBT,iRobot,MGEE replaced IRBT as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,removed,OIS,Oil States International,BGC replaced OIS as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,removed,TBI,TrueBlue,AL replaced TBI as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,added,AL,Air Lease Corporation,AL replaced TBI as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,added,ARCH,Arch Resources,ARCH replaced CCSI as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,added,BGC,BGC Group,BGC replaced OIS as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,added,BL,BlackLine Systems,BL replaced APPS as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,added,BOX,"Box, Inc.",BOX replaced FORR as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,added,CALX,"Calix, Inc.",CALX was moved from the S&P 400 as it was more representative of the small cap market space. CYTK was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 92 ]
2024-03-18,added,MGEE,MGE Energy,MGEE replaced IRBT as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,added,MGY,Magnolia Oil & Gas,MGY replaced CRMT as it was no longer representative of the small-cap market space. [ 92 ]
2024-03-18,added,MPW,Medical Properties Trust,MPW was moved from the S&P 400 as it was more representative of the small cap market space. AIT was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 92 ]
2024-04-01,removed,CPE,Callon Petroleum,CPE was acquired by APA Corporation . NARI was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 91 ]
2024-04-01,removed,PGTI,PGT Innovations,PGTI was acquired by MITER Brands. RUN was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 90 ]
2024-04-01,added,NARI,Inari Medical,CPE was acquired by APA Corporation . NARI was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 91 ]
2024-04-01,added,RUN,Sunrun,PGTI was acquired by MITER Brands. RUN was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 90 ]
2024-04-03,removed,MODV,ModivCare,VFC was moved from the S&P 500 as it was more representative of the small cap market space. MODV was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 89 ]
2024-04-03,removed,SSP,E. W. Scripps Company,FOXF was moved from the S&P 400 as it was more representative of the small cap market space. SSP was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 89 ]
2024-04-03,added,FOXF,Fox Factory,FOXF was moved from the S&P 400 as it was more representative of the small cap market space. SSP was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 89 ]
2024-04-03,added,VFC,VF Corporation,VFC was moved from the S&P 500 as it was more representative of the small cap market space. MODV was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 89 ]
2024-04-22,removed,MDC,MDC Holdings,MDC was acquired by Sekisui House . CABO was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 88 ]
2024-04-22,added,CABO,Cable One,MDC was acquired by Sekisui House . CABO was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 88 ]
2024-04-23,removed,KAMN,Kaman Corporation,CNS replaced KAMN after it was acquired by Arcline Investment Management. [ 87 ]
2024-04-23,added,CNS,Cohen & Steers,CNS replaced KAMN after it was acquired by Arcline Investment Management. [ 87 ]
2024-05-06,removed,AEL,American Equity Investment Life Holding Co.,IAC replaced AEL after it was acquired by Brookfield Reinsurance. [ 86 ]
2024-05-06,added,IAC,IAC Inc.,IAC replaced AEL after it was acquired by Brookfield Reinsurance. [ 86 ]
2024-05-07,removed,AGTI,Agiliti,DOCN replaced AGTI after it was acquired by Thomas H. Lee Partners . [ 85 ]
2024-05-07,added,DOCN,DigitalOcean,DOCN replaced AGTI after it was acquired by Thomas H. Lee Partners . [ 85 ]
2024-05-08,removed,AAON,AAON,"MARA replaced AAON, which replaced Vistra Corp in the S&P 400 after it was moved to the S&P 500 . [ 84 ]"
2024-05-08,added,MARA,Marathon Digital,"MARA replaced AAON, which replaced Vistra Corp in the S&P 400 after it was moved to the S&P 500 . [ 84 ]"
2024-05-14,removed,AMEH,,"derived from wiki revision diff (rev 1223794075 @ 2024-05-14, prev 2024-04-24)"
2024-05-14,removed,TMST,,"derived from wiki revision diff (rev 1223794075 @ 2024-05-14, prev 2024-04-24)"
2024-05-14,added,ASTH,,"derived from wiki revision diff (rev 1223794075 @ 2024-05-14, prev 2024-04-24)"
2024-05-14,added,MTUS,,"derived from wiki revision diff (rev 1223794075 @ 2024-05-14, prev 2024-04-24)"
2024-06-24,removed,ADTN,ADTRAN,CMA was moved from the S&P 500 as it was more representative of the small cap market space. ADTN was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,ATNI,ATN International,WERN was moved from the S&P 400 as it was more representative of the small cap market space. ATNI was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,CLDT,Chatham Lodging Trust,HTZ was moved from the S&P 400 as it was more representative of the small cap market space. CLDT was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,CRNC,Cerence,TDW replaced CRNC as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,HOUS,Anywhere Real Estate,RHI was moved from the S&P 500 as it was more representative of the small cap market space. HOUS was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,MCS,Marcus Corporation,VIRT replaced MCS as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,MED,Medifast,WHD replaced MED as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,MEI,Methode Electronics,LEG was moved from the S&P 400 as it was more representative of the small cap market space. MEI was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,NFBK,"Northfield Bancorp,",GO was moved from the S&P 400 as it was more representative of the small cap market space. NFBK was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,OSUR,OraSure Technologies,KRYS replaced OSUR as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,RGP,Resources Connection,IART was moved from the S&P 400 as it was more representative of the small cap market space. RGP was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,TTEC,TTEC Holdings,STEP replaced TTEC as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,removed,XPER,Xperi,PENN was moved from the S&P 400 as it was more representative of the small cap market space. XPER was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,CMA,Comerica,CMA was moved from the S&P 500 as it was more representative of the small cap market space. ADTN was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,GO,Grocery Outlet,GO was moved from the S&P 400 as it was more representative of the small cap market space. NFBK was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,HTZ,Hertz,HTZ was moved from the S&P 400 as it was more representative of the small cap market space. CLDT was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,IART,Integra Lifesciences,IART was moved from the S&P 400 as it was more representative of the small cap market space. RGP was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,KRYS,Krystal Biotech,KRYS replaced OSUR as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,LEG,Leggett & Platt,LEG was moved from the S&P 400 as it was more representative of the small cap market space. MEI was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,PENN,Penn Entertainment,PENN was moved from the S&P 400 as it was more representative of the small cap market space. XPER was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,RHI,Robert Half,RHI was moved from the S&P 500 as it was more representative of the small cap market space. HOUS was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,STEP,StepStone Group,STEP replaced TTEC as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,TDW,Tidewate,TDW replaced CRNC as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,VIRT,Virtu Financial,VIRT replaced MCS as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,WERN,Werner Enterprises,WERN was moved from the S&P 400 as it was more representative of the small cap market space. ATNI was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 83 ]
2024-06-24,added,WHD,Cactus,WHD replaced MED as it was no longer representative of the small-cap market space. [ 83 ]
2024-07-03,removed,WIRE,Encore Wire Corporation,PTGX replaced WIRE after it was acquired by Prysmian Group . [ 82 ]
2024-07-03,added,PTGX,Protagonist Therapeutics,PTGX replaced WIRE after it was acquired by Prysmian Group . [ 82 ]
2024-07-22,removed,ANF,Abercrombie & Fitch Company,"GTES replaced ANF, which replaced Equitrans Midstream in the S&P 400 after it was acquired by EQT Corporation . [ 81 ]"
2024-07-22,added,GTES,Gates Corporation,"GTES replaced ANF, which replaced Equitrans Midstream in the S&P 400 after it was acquired by EQT Corporation . [ 81 ]"
2024-07-26,removed,HIBB,Hibbett Sports,HIBB was acquired by JD Sports . QDEL was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 80 ]
2024-07-26,added,QDEL,QuidelOrtho,HIBB was acquired by JD Sports . QDEL was moved from the S&P 400 to replace it as it was more representative of the small cap market space. [ 80 ]
2024-07-31,removed,SLCA,U.S. Silica Holdings,SNDR replaced SLCA after it was acquired by Apollo Global Management . [ 80 ]
2024-07-31,added,SNDR,Schneider National,SNDR replaced SLCA after it was acquired by Apollo Global Management . [ 80 ]
2024-08-09,removed,SPWR,SunPower,SWI replaced SPWR after it filed for Chapter 11 bankruptcy and is no longer eligible for continued inclusion in the S&P 600 . [ 79 ]
2024-08-09,added,SWI,SolarWinds,SWI replaced SPWR after it filed for Chapter 11 bankruptcy and is no longer eligible for continued inclusion in the S&P 600 . [ 79 ]
2024-08-30,removed,SIX,,"derived from wiki revision diff (rev 1243032985 @ 2024-08-30, prev 2024-07-22)"
2024-08-30,added,FUN,,"derived from wiki revision diff (rev 1243032985 @ 2024-08-30, prev 2024-07-22)"
2024-09-06,removed,DRQ,"Dril-Quip, Inc.",Dril-Quip (DRQ) merged with Innovex and began trading under symbol INVX.
2024-09-06,added,INVX,"Innovex International, Inc.",Dril-Quip (DRQ) merged with Innovex and began trading under symbol INVX.
2024-09-23,removed,AMCX,AMC Networks,CSW replaced AMCX as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,CHCT,Community Healthcare Trust,ZWS replaced CHCT as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,CMP,Compass Minerals,WOLF was moved from the S&P 400 as it was more representative of the small cap market space. CMP was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,CVGW,"Calavo Growers, Inc.",MP was moved from the S&P 400 as it was more representative of the small cap market space. CVGW was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,DBI,Designer Brands,TGNA was moved from the S&P 400 as it was more representative of the small cap market space. DBI was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,DDD,3D Systems Corporation,HELE was moved from the S&P 400 as it was more representative of the small cap market space. DDD was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,DIN,Dine Brands Global,TGTX replaced DIN as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,EHAB,Enhabit,PGNY was moved from the S&P 400 as it was more representative of the small cap market space. EHAB was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,FN,Fabrinet,ZD was moved from the S&P 400 as it was more representative of the small cap market space. FN was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 78 ]
2024-09-23,removed,HVT,Havertys,ETSY was moved from the S&P 500 as it was more representative of the small cap market space. HVT was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,MERC,Mercer International,ADNT was moved from the S&P 400 as it was more representative of the small cap market space. MERC was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,NUS,Nu Skin Enterprises,INSP replaced NUS as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,RILY,B. Riley Financial,PI replaced RILY as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,VREX,Varex Imaging,YOU replaced VREX as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,removed,ZEUS,Olympic Steel,ADMA replaced ZEUS as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,ADMA,ADMA Biologics,ADMA replaced ZEUS as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,ADNT,Adient,ADNT was moved from the S&P 400 as it was more representative of the small cap market space. MERC was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,CSW,CSW Industrials,CSW replaced AMCX as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,ETSY,Etsy,ETSY was moved from the S&P 500 as it was more representative of the small cap market space. HVT was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,HELE,Helen of Troy Limited,HELE was moved from the S&P 400 as it was more representative of the small cap market space. DDD was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,INSP,Inspire Medical Systems,INSP replaced NUS as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,MP,MP Materials,MP was moved from the S&P 400 as it was more representative of the small cap market space. CVGW was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,PGNY,Progyny,PGNY was moved from the S&P 400 as it was more representative of the small cap market space. EHAB was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,PI,Impinj,PI replaced RILY as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,TGNA,Tegna Inc.,TGNA was moved from the S&P 400 as it was more representative of the small cap market space. DBI was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,TGTX,TG Therapeutics,TGTX replaced DIN as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,WOLF,Wolfspeed,WOLF was moved from the S&P 400 as it was more representative of the small cap market space. CMP was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,YOU,Clear Secure,YOU replaced VREX as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-23,added,ZD,Ziff Davis,ZD was moved from the S&P 400 as it was more representative of the small cap market space. FN was moved to the S&P 400 as it was more representative of the mid-cap market space. [ 78 ]
2024-09-23,added,ZWS,Zurn Elkay Water Solutions,ZWS replaced CHCT as it was no longer representative of the small-cap market space. [ 78 ]
2024-09-27,added,CSWI,,"derived from wiki revision diff (rev 1248000289 @ 2024-09-27, prev 2024-08-30)"
2024-10-01,removed,CCRN,Cross Country Healthcare,CURB was spun off from SITE Centers and replaced CCRN which was no longer representative of the small-cap market space. [ 76 ]
2024-10-01,removed,ENSG,Ensign Group,"TMDX replaced ENSG, which replaced Southwestern Energy in the S&P 400 after it was acquired by Chesapeake Energy . [ 76 ]"
2024-10-01,removed,MOV,Movado,BBWI was moved from the S&P 500 as it was more representative of the small cap market space. MOV was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 77 ]
2024-10-01,added,BBWI,"Bath & Body Works, Inc.",BBWI was moved from the S&P 500 as it was more representative of the small cap market space. MOV was removed from the S&P 600 as it was no longer representative of the small-cap market space. [ 77 ]
2024-10-01,added,CURB,Curbline Properties,CURB was spun off from SITE Centers and replaced CCRN which was no longer representative of the small-cap market space. [ 76 ]
2024-10-01,added,TMDX,TransMedics Group,"TMDX replaced ENSG, which replaced Southwestern Energy in the S&P 400 after it was acquired by Chesapeake Energy . [ 76 ]"
2024-10-04,removed,PRFT,Perficient,CRGY replaced PRFT after it was acquired by EQT AB . [ 75 ]
2024-10-04,added,CRGY,Crescent Energy Company,CRGY replaced PRFT after it was acquired by EQT AB . [ 75 ]
2024-10-09,removed,VGR,Vector Group,HIMS replaced VGR after it was acquired by JT Group . [ 74 ]
2024-10-09,added,HIMS,Hims & Hers Health,HIMS replaced VGR after it was acquired by JT Group . [ 74 ]
2024-10-11,removed,CHUY,Chuy's,CHUY was acquired by Darden Restaurants . MDU was moved from the S&P 400 to replace it as it announced its intention to spin-off a company at a later date. [ 73 ]
2024-10-11,added,MDU,MDU Resources,CHUY was acquired by Darden Restaurants . MDU was moved from the S&P 400 to replace it as it announced its intention to spin-off a company at a later date. [ 73 ]
2024-10-15,removed,SGH,"Smart Global Holdings, Inc.",Smart Global Holdings (SGH) rebranded as Penguin Solutions (PENG). [ 72 ]
